"종목","기호","거래소","부문","산업"
"Meggitt","MEGGF","OTC Markets","자본재","항공 우주와 방위"
"Hardwoods Distribution","HDIUF","OTC Markets","자본재","건설 – 용품과 비품"
"Country Garden Holdings","CTRYF","OTC Markets","자본재","건설 서비스"
"Bombardier A","BDRAF","OTC Markets","자본재","항공 우주와 방위"
"Kone Corporation","KNYJF","OTC Markets","자본재","다종 자본재"
"Bioquell PLC","BIQLF","OTC Markets","자본재","다종 자본재"
"Central China Real Estate","CNLLF","OTC Markets","자본재","건설 서비스"
"Atlas Copco B","ATTLF","OTC Markets","자본재","다종 자본재"
"China Everbright Intl LTD","CHFFF","OTC Markets","자본재","건설 서비스"
"John Wood Group","WDGJF","OTC Markets","자본재","건설 서비스"
"Vestas Wind","VWSYF","OTC Markets","자본재","다종 자본재"
"Safran","SAFRF","OTC Markets","자본재","항공 우주와 방위"
"Shimao Property","SIOPF","OTC Markets","자본재","건설 서비스"
"Bombardier","BDRBF","OTC Markets","자본재","항공 우주와 방위"
"헨더슨토지","HLDVF","OTC Markets","자본재","건설 서비스"
"Dream Unlimited","DRUNF","OTC Markets","자본재","건설 서비스"
"Atlas Copco A","ATLKF","OTC Markets","자본재","다종 자본재"
"Lincoln Electric Holdings Inc","LECO","나스닥","자본재","건설과 농업용 기계"
"USG Corp","USG","뉴욕","자본재","건설 – 원자재"
"AECOM Technology","ACM","뉴욕","자본재","건설 서비스"
"플로우서브","FLS","뉴욕","자본재","다종 자본재"
"콴타 서비시즈","PWR","뉴욕","자본재","건설 서비스"
"Agco","AGCO","뉴욕","자본재","건설과 농업용 기계"
"MSC Industrial Direct Comp Inc","MSM","뉴욕","자본재","다종 자본재"
"Gates Industrial Corp","GTES","뉴욕","자본재","다종 자본재"
"Eagle Materials","EXP","뉴욕","자본재","건설 – 원자재"
"Entegris Inc","ENTG","나스닥","자본재","다종 자본재"
"Floor & Decor","FND","뉴욕","자본재","건설 – 용품과 비품"
"EMCOR Group Inc","EME","뉴욕","자본재","건설 서비스"
