"종목","기호","거래소","부문","산업"
"Universal Bioenergy","UBRG","OTC Markets","에너지","석유와 가스 – 통합"
"Pegasi Energy Resour","PGSI","OTC Markets","에너지","석유와 가스 운용"
"Patten Energy","PTTN","OTC Markets","에너지","석유와 가스 운용"
"Petrosonic Energy","PSON","OTC Markets","에너지","석유와 가스 운용"
"Virtus Oil and Gas","VOIL","OTC Markets","에너지","석유와 가스 – 통합"
"Bakken Energy Corp","BKEN","OTC Markets","에너지","석유와 가스 – 통합"
"New World Gold Cp","NWGC","OTC Markets","에너지","석유와 가스 운용"
"Liberty Coal Energy","LBTG","OTC Markets","에너지","석탄"
"Coastal Caribbean Oils & Minerals","COCBF","OTC Markets","에너지","석유와 가스 운용"
"L&L Energy","LLEN","OTC Markets","에너지","석탄"
"United Amern Pete Cp","UAPC","OTC Markets","에너지","석유와 가스 운용"
"Treaty Energy Corp","TECO","OTC Markets","에너지","석유와 가스 – 통합"
"West Canyon Energy","WCYN","OTC Markets","에너지","석유와 가스 운용"
"Hinto Energy Inc","HENI","OTC Markets","에너지","석유와 가스 – 통합"
"C2E Energy Inc","OOGI","OTC Markets","에너지","석유와 가스 운용"
"True North Energy","TNEN","OTC Markets","에너지","석유와 가스 운용"
"Caspian Services","CSSV","OTC Markets","에너지","유정 서비스와 장비"
"Alamo Energy Corp","ALME","OTC Markets","에너지","석유와 가스 운용"
"Parafin Corp","PFNO","OTC Markets","에너지","석유와 가스 운용"
"Geoglobal Resources","GGLR","OTC Markets","에너지","석유와 가스 운용"
"Andatee China Marine","AMCF","OTC Markets","에너지","유정 서비스와 장비"
"Sentry Petroleum","SPLM","OTC Markets","에너지","석유와 가스 운용"
"Tn-K Energy Group","TNKY","OTC Markets","에너지","석유와 가스 운용"
"Geomet, Inc.","GMET","OTC Markets","에너지","석유와 가스 운용"
"Trophy Resources Inc","TRSI","OTC Markets","에너지","석유와 가스 운용"
"Osage Expl & Dev","OEDVQ","OTC Markets","에너지","석유와 가스 운용"
"Alanco Tech Inc","ALAN","OTC Markets","에너지","유정 서비스와 장비"
"Formcap Corp","FRMC","OTC Markets","에너지","석유와 가스 운용"
"American Petro-Hunt","AAPH","OTC Markets","에너지","석유와 가스 운용"
"Paradigm Oil And Gas","PDGO","OTC Markets","에너지","석유와 가스 운용"
"Escalera Resources","ESCRQ","OTC Markets","에너지","석유와 가스 운용"
"Bluefire","BLFR","OTC Markets","에너지","유정 서비스와 장비"
"Imperial Res Inc","IPRC","OTC Markets","에너지","석유와 가스 운용"
"Armada Oil Inc","AOILQ","OTC Markets","에너지","석유와 가스 운용"
"Nanosave Tech","NNSV","OTC Markets","에너지","석유와 가스 운용"
"Cal Dive Intl","CDVIQ","OTC Markets","에너지","유정 서비스와 장비"
"Eco-Tek Group, Inc.","ETEK","OTC Markets","에너지","석유와 가스 운용"
"PostRock Energy","PSTRQ","OTC Markets","에너지","석유와 가스 – 통합"
"Savoy Energy Corp","SNVP","OTC Markets","에너지","석유와 가스 운용"
"Petrotech Oil & Gas","PTOG","OTC Markets","에너지","유정 서비스와 장비"
