"종목","기호","거래소","부문","산업"
"NetDragon Websoft","0777","홍콩","테크놀로지","소프트웨어와 프로그래밍"
"Xi An Haitian Antenna","8227","홍콩","테크놀로지","통신 장비"
"Tongda Group Holdings Ltd","0698","홍콩","테크놀로지","전자 장비와 제어기"
"TCL Multimedia Tech","1070","홍콩","테크놀로지","통신 장비"
"GCL New Energy Holdings Ltd","0451","홍콩","테크놀로지","반도체"
"Tian Ge Interactive","1980","홍콩","테크놀로지","컴퓨터 서비스"
"Nanjing Panda Electronics Co","0553","홍콩","테크놀로지","통신 장비"
"Nanjing Sample Tech","1708","홍콩","테크놀로지","소프트웨어와 프로그래밍"
"Digital China","0861","홍콩","테크놀로지","컴퓨터 하드웨어"
"Camsing Intl","2662","홍콩","테크놀로지","반도체"
"AVIC International","0161","홍콩","테크놀로지","전자 장비와 제어기"
"Truly Int","0732","홍콩","테크놀로지","전자 장비와 제어기"
"Zhuoxin International","8597","홍콩","테크놀로지","전자 장비와 제어기"
"China HKBridge","2323","홍콩","테크놀로지","반도체"
"VSTECS","0856","홍콩","테크놀로지","컴퓨터 하드웨어"
"FDG Electric Vehicles","0729","홍콩","테크놀로지","전자 장비와 제어기"
"Chaowei Power Holdings","0951","홍콩","테크놀로지","전자 장비와 제어기"
"China All Access","0633","홍콩","테크놀로지","컴퓨터 네트워크"
"Shanghai Fudan Microelectronics","1385","홍콩","테크놀로지","반도체"
"Flat Glass","6865","홍콩","테크놀로지","전자 장비와 제어기"
"O-Net Tech","0877","홍콩","테크놀로지","통신 장비"
"Wasion Group","3393","홍콩","테크놀로지","전자 장비와 제어기"
"HNA Holding","0521","홍콩","테크놀로지","소프트웨어와 프로그래밍"
"Coolpad Group Ltd","2369","홍콩","테크놀로지","통신 장비"
"China Innovationpay","8083","홍콩","테크놀로지","사무실 장비"
"BEP Intl","2326","홍콩","테크놀로지","컴퓨터 하드웨어"
"Sinosoft Technology","1297","홍콩","테크놀로지","소프트웨어와 프로그래밍"
"Chanjet Info Tech","1588","홍콩","테크놀로지","소프트웨어와 프로그래밍"
"Risecomm","1679","홍콩","테크놀로지","전자 장비와 제어기"
"Boe Varitronix","0710","홍콩","테크놀로지","전자 장비와 제어기"
"Northeast Electric Development","0042","홍콩","테크놀로지","전자 장비와 제어기"
"AKM Industrial","1639","홍콩","테크놀로지","반도체"
"Peking University Resources","0618","홍콩","테크놀로지","컴퓨터 하드웨어"
"Hybrid Kinetic","1188","홍콩","테크놀로지","전자 장비와 제어기"
"China Aerospace International","0031","홍콩","테크놀로지","전자 장비와 제어기"
"North Asia Resources","0061","홍콩","테크놀로지","컴퓨터 네트워크"
"Comba Telecom Systems","2342","홍콩","테크놀로지","통신 장비"
"Quantum Thinking","8050","홍콩","테크놀로지","전자 장비와 제어기"
"National Agricultural Holdings Ltd","1236","홍콩","테크놀로지","소프트웨어와 프로그래밍"
"PC Partner","1263","홍콩","테크놀로지","컴퓨터 주변기기"
"Frontier Services","0500","홍콩","테크놀로지","컴퓨터 서비스"
"SunKing Power Electronics","0580","홍콩","테크놀로지","전자 장비와 제어기"
"Inspur International","0596","홍콩","테크놀로지","소프트웨어와 프로그래밍"
"Alltronics","0833","홍콩","테크놀로지","전자 장비와 제어기"
"China Vanguard You Champion","8156","홍콩","테크놀로지","소프트웨어와 프로그래밍"
"Yeebo Intl","0259","홍콩","테크놀로지","전자 장비와 제어기"
"Boyaa Interactive Int","0434","홍콩","테크놀로지","컴퓨터 서비스"
"Karrie International","1050","홍콩","테크놀로지","컴퓨터 주변기기"
"China Electronics Corporation Hold","0085","홍콩","테크놀로지","반도체"
"Group Sense Intl","0601","홍콩","테크놀로지","컴퓨터 하드웨어"
"Vision Values","0862","홍콩","테크놀로지","컴퓨터 네트워크"
"TPV Technology","0903","홍콩","테크놀로지","컴퓨터 주변기기"
"Ourgame Intl","6899","홍콩","테크놀로지","소프트웨어와 프로그래밍"
"Ju Teng Int","3336","홍콩","테크놀로지","컴퓨터 주변기기"
"Trigiant","1300","홍콩","테크놀로지","통신 장비"
