"종목","기호","거래소","부문","산업"
"Hansol CNP","221610","KOSDAQ","기초 소재","화학제조"
"Korea Plasma Tech U","054410","KOSDAQ","기초 소재","다종 조립 제품"
"PNpoongnyun","024940","KOSDAQ","기초 소재","다종 조립 제품"
"진양화학","051630","서울","기초 소재","조립식 플라스틱과 고무"
"Dongil Steel","023790","KOSDAQ","기초 소재","철과 철강"
"Dongbang Ship Machinery","099410","KOSDAQ","기초 소재","다종 조립 제품"
"Sambo Industrial","009620","KOSDAQ","기초 소재","금속 광업"
"한국철강","025890","서울","기초 소재","철과 철강"
"Hyunjin Materials","053660","KOSDAQ","기초 소재","다종 조립 제품"
"신화실업","001770","서울","기초 소재","철과 철강"
"KwangjinInd","026910","KOSDAQ","기초 소재","철과 철강"
"Steel Flower","087220","KOSDAQ","기초 소재","철과 철강"
"HwashinTech","086250","KOSDAQ","기초 소재","다종 조립 제품"
"진양폴리","010640","서울","기초 소재","컨테이너와 포장"
"서흥캅셀","008490","서울","기초 소재","화학제조"
"Yonwoo","115960","KOSDAQ","기초 소재","조립식 플라스틱과 고무"
"Wonik Materials","104830","KOSDAQ","기초 소재","화학제조"
"Mecaro","241770","KOSDAQ","기초 소재","화학제조"
"국도화학","007690","서울","기초 소재","화학 제품 – 플라스틱과 고무"
"TK","023160","KOSDAQ","기초 소재","다종 조립 제품"
"Sung Kwang Bend","014620","KOSDAQ","기초 소재","다종 조립 제품"
"세원셀론텍","091090","서울","기초 소재","컨테이너와 포장"
"SFC","112240","KOSDAQ","기초 소재","조립식 플라스틱과 고무"
"한국철강","104700","서울","기초 소재","철과 철강"
"KG케미칼","001390","서울","기초 소재","화학제조"
"Miwon Specialty Chemical","268280","서울","기초 소재","화학제조"
"GS 글로벌","001250","서울","기초 소재","다종 조립 제품"
"HY-Lok","013030","KOSDAQ","기초 소재","다종 조립 제품"
"Dongsung Corp","102260","서울","기초 소재","화학 제품 – 플라스틱과 고무"
"KPX케미칼","025000","서울","기초 소재","화학제조"
"Samyang Packaging","272550","서울","기초 소재","조립식 플라스틱과 고무"
"코오롱플라스틱","138490","서울","기초 소재","조립식 플라스틱과 고무"
"삼영무역","002810","서울","기초 소재","화학제조"
"대원강업","000430","서울","기초 소재","다종 조립 제품"
"Aluko","001780","서울","기초 소재","다종 조립 제품"
"삼광글라스","005090","서울","기초 소재","컨테이너와 포장"
"동부제철","016380","서울","기초 소재","철과 철강"
"아세아제지","002310","서울","기초 소재","종이와 종이 제품"
"한국카본","017960","서울","기초 소재","컨테이너와 포장"
"KPX홀딩스","092230","서울","기초 소재","화학 제품 – 플라스틱과 고무"
"신대양제지","016590","서울","기초 소재","종이와 종이 제품"
"ENF Tech","102710","KOSDAQ","기초 소재","화학제조"
"경인양행","012610","서울","기초 소재","화학제조"
"Kisco Holdings","001940","서울","기초 소재","철과 철강"
"JinroDistillers","018120","KOSDAQ","기초 소재","화학제조"
"현대상사","011760","서울","기초 소재","다종 조립 제품"
"Coson","069110","KOSDAQ","기초 소재","다종 조립 제품"
"LS Cable & System Asia","229640","서울","기초 소재","다종 조립 제품"
"Dongsung Finetec","033500","KOSDAQ","기초 소재","화학 제품 – 플라스틱과 고무"
"대한제강","084010","서울","기초 소재","철과 철강"
"NPC","004250","서울","기초 소재","컨테이너와 포장"
"Kangnam Jevisco","000860","서울","기초 소재","화학제조"
"Tailim Packaging","011280","서울","기초 소재","컨테이너와 포장"
"Hansol Holdings","004150","서울","기초 소재","종이와 종이 제품"
"Dongkuk Industries","005160","KOSDAQ","기초 소재","철과 철강"
"노루홀딩스","000320","서울","기초 소재","화학제조"
"korea Alcohol Industrial","017890","KOSDAQ","기초 소재","화학제조"
"Advanced Nano Products","121600","KOSDAQ","기초 소재","화학제조"
"미원상사","002840","서울","기초 소재","화학제조"
"Unidus","044480","KOSDAQ","기초 소재","조립식 플라스틱과 고무"
"이수화학","005950","서울","기초 소재","화학제조"
"Simpac Metalloy","090730","KOSDAQ","기초 소재","철과 철강"
"삼화페인트","000390","서울","기초 소재","화학제조"
"일진전기","103590","서울","기초 소재","다종 조립 제품"
