"종목","기호","거래소","부문","산업"
"Daisue Construction","1814","도쿄","자본재","건설 서비스"
"Kawasaki Thermal Eng","6414","도쿄","자본재","다종 자본재"
"E J","2153","도쿄","자본재","건설 서비스"
"Takakita","6325","도쿄","자본재","건설과 농업용 기계"
"DMW","6365","도쿄","자본재","다종 자본재"
"Lonseal","4224","도쿄","자본재","건설 – 용품과 비품"
"Zaoh Co Ltd","9986","도쿄","자본재","다종 자본재"
"ACKG","2498","도쿄","자본재","건설 서비스"
"Narasaki Sangyo","8085","도쿄","자본재","건설 – 원자재"
"Micron Machinery","6159","도쿄","자본재","다종 자본재"
"Nishikawa Keisoku","7500","도쿄","자본재","건설과 농업용 기계"
"S E","3423","도쿄","자본재","건설 – 용품과 비품"
"Nippon Dentsu","1931","도쿄","자본재","건설 서비스"
"Kyoritsu Electric","6874","도쿄","자본재","건설과 농업용 기계"
"Freesia Macross","6343","도쿄","자본재","건설 서비스"
"Kimura Chemical Plants","6378","도쿄","자본재","다종 자본재"
"Enshu Ltd","6218","도쿄","자본재","다종 자본재"
"Otec","1736","도쿄","자본재","다종 자본재"
"Puequ CO","9264","도쿄","자본재","다종 자본재"
"Konoshima Chemical","4026","도쿄","자본재","건설 – 용품과 비품"
"Takashima Co Ltd","8007","도쿄","자본재","건설 – 원자재"
"Kikuchi Seisakusho","3444","도쿄","자본재","다종 자본재"
"Asahi Concrete Works","5268","도쿄","자본재","건설 – 원자재"
"Fujita Engineering","1770","도쿄","자본재","건설 서비스"
"Y.A.C. Co Ltd","6298","도쿄","자본재","다종 자본재"
"A&A Material Corp","5391","도쿄","자본재","건설 – 용품과 비품"
"Intellex","8940","도쿄","자본재","건설 서비스"
"Wadakohsan","8931","도쿄","자본재","건설 서비스"
"Nakanishi MFG","5941","도쿄","자본재","다종 자본재"
"Asahi Industries","5456","도쿄","자본재","건설 – 용품과 비품"
"Maruyama MFG Co Inc","6316","도쿄","자본재","건설과 농업용 기계"
"Property Agent Inc","3464","도쿄","자본재","건설 서비스"
"Urbanetoration","3242","도쿄","자본재","건설 서비스"
"Takahashi Curtain Wall","1994","도쿄","자본재","건설 서비스"
"Ueki Corp","1867","도쿄","자본재","건설 서비스"
"OKK Corp","6205","도쿄","자본재","다종 자본재"
"Shinko Wire","5660","도쿄","자본재","건설 – 용품과 비품"
"Waida MFG.","6158","도쿄","자본재","다종 자본재"
