"종목","기호","거래소","부문","산업"
"LI Bao Ge Group","8102","홍콩","서비스","레스토랑"
"Hong Kong Education Intl","1082","홍콩","서비스","학교"
"Fujian","0181","홍콩","서비스","호텔과 모텔"
"WWPKG","8069","홍콩","서비스","개인 서비스"
"e-Kong","0524","홍콩","서비스","통신 서비스"
"Creative China","8368","홍콩","서비스","영화"
"Rosedale Hotel","1189","홍콩","서비스","호텔과 모텔"
"Tak Lee Machinery","8142","홍콩","서비스","렌탈과 리스"
"Travel Expert Asia Enterprises","1235","홍콩","서비스","개인 서비스"
"New Wisdom","8213","홍콩","서비스","레스토랑"
"Dahe Media","8243","홍콩","서비스","광고"
"AUSupreme Intl","2031","홍콩","서비스","소매(식료잡화)"
"APlus Group","8251","홍콩","서비스","인쇄 서비스"
"Hong Kong Resources","2882","홍콩","서비스","소매(전문)"
"Sanbase Corp","8501","홍콩","서비스","사업 서비스"
"Taste Gourmet Group","8371","홍콩","서비스","레스토랑"
"Linocraft","8383","홍콩","서비스","사업 서비스"
"Sau San Tong Holdings","8200","홍콩","서비스","소매(전문)"
"Modern Media","0072","홍콩","서비스","인쇄와 출판"
"China 33 Media","8087","홍콩","서비스","인쇄와 출판"
"Shifang","1831","홍콩","서비스","광고"
"Hua Lien Intl","0969","홍콩","서비스","사업 서비스"
"SG Group","8442","홍콩","서비스","소매(의복)"
"Icicle Group","8429","홍콩","서비스","사업 서비스"
"Telecom Service One","3997","홍콩","서비스","사업 서비스"
"Xiangxing International","8157","홍콩","서비스","폐기물 관리 서비스"
"CROSSTEC Group","3893","홍콩","서비스","사업 서비스"
"Reach New","8471","홍콩","서비스","인쇄 서비스"
"Sincere","0244","홍콩","서비스","소매(백화점과 할인점)"
"Grand Field","0115","홍콩","서비스","부동산 운용"
"China Infrastructure Investment","0600","홍콩","서비스","부동산 운용"
"Goldway Education","8160","홍콩","서비스","학교"
"Celebrate Intl","8212","홍콩","서비스","부동산 운용"
"Winson Holdings HK","8421","홍콩","서비스","개인 서비스"
"Dragon King Group","8493","홍콩","서비스","레스토랑"
"LKS Holding","8415","홍콩","서비스","사업 서비스"
"Prosperous Printing","8385","홍콩","서비스","인쇄와 출판"
"CBK","8428","홍콩","서비스","레스토랑"
"Focus Media Network","8112","홍콩","서비스","광고"
"Medicskin","8307","홍콩","서비스","개인 서비스"
"Major","1389","홍콩","서비스","소매(전문)"
"King Force","8315","홍콩","서비스","보안 시스템과 서비스"
"VBG International","8365","홍콩","서비스","사업 서비스"
"Capital Estate","0193","홍콩","서비스","호텔과 모텔"
"Differ","8056","홍콩","서비스","레스토랑"
"Lapco","8472","홍콩","서비스","사업 서비스"
"ECI Technology","8013","홍콩","서비스","보안 시스템과 서비스"
"Far East Hotels and Entertainment","0037","홍콩","서비스","호텔과 모텔"
"HM Intl","8416","홍콩","서비스","인쇄 서비스"
"CCID Consulting","8235","홍콩","서비스","사업 서비스"
"China Fortune Investments","8116","홍콩","서비스","소매(전문)"
"Modern Beauty Salon Holdings","0919","홍콩","서비스","개인 서비스"
"China Fortune","0110","홍콩","서비스","소매(기술제품)"
"ETS","8031","홍콩","서비스","사업 서비스"
"China Tangshang","0674","홍콩","서비스","사업 서비스"
"Amax International","0959","홍콩","서비스","카지노와 게임"
"Max Sight Group Holdings","8483","홍콩","서비스","개인 서비스"
"BCI Group","8412","홍콩","서비스","레스토랑"
"Man Shing Global","8309","홍콩","서비스","사업 서비스"
"Neptune Group","0070","홍콩","서비스","여가 활동"
"KPM Holding","8027","홍콩","서비스","광고"
"Inno-Tech Holdings Ltd","8202","홍콩","서비스","광고"
"Allied Sustainability Environmental","8320","홍콩","서비스","사업 서비스"
"China Properties Investment","0736","홍콩","서비스","부동산 운용"
"Century Legend","0079","홍콩","서비스","개인 서비스"
"AV Promotions","8419","홍콩","서비스","부동산 운용"
"Sino-Life","8296","홍콩","서비스","개인 서비스"
"Bingo Holdings","8220","홍콩","서비스","영화"
"Fineland Real Estate","8376","홍콩","서비스","부동산 운용"
"C&N Holdings","8430","홍콩","서비스","사업 서비스"
"Guru Online","8121","홍콩","서비스","광고"
"Vongroup","0318","홍콩","서비스","레스토랑"
"China Child Care","1259","홍콩","서비스","레스토랑"
"China National Culture Group","0745","홍콩","서비스","광고"
"SEEC Media Group","0205","홍콩","서비스","광고"
"China Environmental Energy","0986","홍콩","서비스","폐기물 관리 서비스"
"Milan Station","1150","홍콩","서비스","소매(의복)"
"Modern Living","8426","홍콩","서비스","부동산 운용"
"Top Standard","8510","홍콩","서비스","레스토랑"
"EDICO Holdings","8450","홍콩","서비스","인쇄 서비스"
"Jia Group Holdings","8519","홍콩","서비스","레스토랑"
"Polyfair Holdings","8532","홍콩","서비스","사업 서비스"
"Smart Globe","8485","홍콩","서비스","인쇄와 출판"
"Simplicity Holdings","8367","홍콩","서비스","레스토랑"
"Neway","0055","홍콩","서비스","인쇄 서비스"
"Luk Hing Entertainment","8052","홍콩","서비스","레스토랑"
"1957 & Co Hospitality","8495","홍콩","서비스","레스토랑"
"SDM","8363","홍콩","서비스","여가 활동"
"Bar Pacific Hold","8432","홍콩","서비스","레스토랑"
"OOH Holdings","8091","홍콩","서비스","광고"
"Wanjia","0401","홍콩","서비스","소매(약품)"
"Al Group","8360","홍콩","서비스","사업 서비스"
"Sino Splendid","8006","홍콩","서비스","인쇄와 출판"
"PPS","8201","홍콩","서비스","사업 서비스"
"Chinese Food Beverage","8272","홍콩","서비스","레스토랑"
"Netel Tech","8256","홍콩","서비스","통신 서비스"
"Centurion","6090","홍콩","서비스","호텔과 모텔"
"스타벅스","4337","홍콩","서비스","소매(식료잡화)"
"차이나 모바일","0941","홍콩","서비스","통신 서비스"
"China Petrol & Chemical H","0386","홍콩","서비스","소매(전문)"
