"종목","기호","거래소","부문","산업"
"Acco Brands","ACCO","뉴욕","소비재/ 경기 방어형","사무용품"
"에이본 프로덕츠","AVP","뉴욕","소비재/ 경기 방어형","개인과 가계용 제품"
"Universal Corp","UVV","뉴욕","소비재/ 경기 방어형","담배"
"Sodastream Int","SODA","나스닥","소비재/ 경기 방어형","음료 (비알코올성)"
"MEDIFAST INC","MED","뉴욕","소비재/ 경기 방어형","식품 가공"
"Revlon Inc","REV","뉴욕","소비재/ 경기 방어형","개인과 가계용 제품"
"The Andersons","ANDE","나스닥","소비재/ 경기 방어형","곡물"
"Amplify Snack Brands Inc","BETR","뉴욕","소비재/ 경기 방어형","식품 가공"
"Adecoagro SA","AGRO","뉴욕","소비재/ 경기 방어형","곡물"
"Dean Foods","DF","뉴욕","소비재/ 경기 방어형","식품 가공"
"John B Sanfilip","JBSS","나스닥","소비재/ 경기 방어형","식품 가공"
"SunOpta Inc","STKL","나스닥","소비재/ 경기 방어형","곡물"
"Veritiv Cor","VRTV","뉴욕","소비재/ 경기 방어형","사무용품"
"Freshpet Inc","FRPT","나스닥","소비재/ 경기 방어형","식품 가공"
"PetIQ","PETQ","나스닥","소비재/ 경기 방어형","식품 가공"
"Moleskine","MLSKF","OTC Markets","소비재/ 경기 방어형","사무용품"
"Farmer Bros. Co","FARM","나스닥","소비재/ 경기 방어형","식품 가공"
"Ennis Inc","EBF","뉴욕","소비재/ 경기 방어형","사무용품"
"Turning Point Brands","TPB","뉴욕","소비재/ 경기 방어형","담배"
"Blue Apron","APRN","뉴욕","소비재/ 경기 방어형","식품 가공"
